17 04 2018 04:40,2227.741943,10.00547028,2795.498577,221.0063934
17 04 2018 08:30,104.4264984,4.232727051,167.4682917,188.4420929
17 04 2018 20:40,50.30091858,3.911550999,111.6436498,52.06805038
18 04 2018 09:20,84.25602722,4.028181076,128.2498588,61.83108902
19 04 2018 00:20,3603.63501,15.3849802,3600,53.61154938
19 04 2018 02:50,3604.10498,14.69095993,3600,59.66664886
19 04 2018 03:00,3604.11499,14.36023045,3600,57.49829102
19 04 2018 09:00,1720.234985,8.473366737,1811.595649,43.46533966
19 04 2018 11:20,2515.179932,9.758402824,2632.498522,31.30328941
19 04 2018 17:40,2808.176025,11.36565018,3386.823291,47.80498886
19 04 2018 19:10,3400.518066,12.04374981,3528.58984,47.24142838
20 04 2018 01:00,8.145353317,3.047904968,17.71654986,33.73421097
20 04 2018 08:40,2022.421021,8.833848,2037.480141,27.63224983
20 04 2018 16:40,3521.968994,12.64241028,3588.240516,31.66498947
20 04 2018 21:40,2279.664063,9.483758926,2459.324986,62.3230896
21 04 2018 06:10,479.9059143,5.601326942,498.6262486,35.03606033
21 04 2018 07:30,563.6856079,5.774846077,551.6499498,28.56985092
21 04 2018 22:20,13.56622982,3.14249897,22.18444356,55.26417923
22 04 2018 01:40,163.0998993,4.494609833,220.8596546,46.07498169
22 04 2018 04:20,432.7349854,5.922008038,598.9912642,72.57203674
22 04 2018 10:20,0,1.480674982,0,317.8132019
22 04 2018 17:30,0,0.542451084,0,117.7034988
25 04 2018 00:30,0,2.414985895,0,38.79045868
25 04 2018 07:30,0,2.141930103,0,22.44824982
25 04 2018 08:20,0,2.727415085,0,29.93844986
25 04 2018 09:10,0,3.190486908,24.99840202,74.49846649
25 04 2018 11:10,0,2.884980917,0,53.84249115
25 04 2018 23:00,445.4985962,5.962516785,612.4194636,76.63739777
27 04 2018 06:40,637.2202148,6.455761909,788.7949843,59.40871048
27 04 2018 09:30,490.6368103,5.857263088,577.8876498,66.82274628
27 04 2018 12:10,966.010498,6.964879036,1000.256648,33.11418915
27 04 2018 18:50,3370.498047,12.56700993,3583.799242,68.46430206
28 04 2018 03:00,3219.531006,12.14986992,3543.355749,72.45131683
28 04 2018 03:50,3283.38501,12.41804981,3572.489767,74.7592392
28 04 2018 04:30,2947.498047,11.66602039,3460.18291,74.26271057
28 04 2018 10:30,3205.887939,11.86011028,3498.501592,61.25651932
28 04 2018 17:00,3216.10498,12.13173962,3540.96598,69.07552338
28 04 2018 23:50,3271.219971,12.30924988,3562.055018,72.3691864
29 04 2018 05:40,262.5681152,4.586894989,240.6224568,117.3914032
29 04 2018 08:30,0,2.426074982,0,162.4687958
29 04 2018 13:50,1130.630981,7.932831764,1491.76996,75.49878693
